Name,ProductName,OrderDate,ProductUnitPrice,QuantityOrdered,Total
Eduardo Saavedra,Uncle Bob's Organic Dried Pears,20130407,30.0,13,390.0
Eduardo Saavedra,Gumbär Gummibärchen,20130407,31.23,8,249.84
Eduardo Saavedra,Nord-Ost Matjeshering,20130407,25.89,24,621.36
Eduardo Saavedra,Rhönbräu Klosterbier,20130407,7.75,48,372.0
Eduardo Saavedra,Laughing Lumberjack Lager,20130407,14.0,31,434.0
Eduardo Saavedra,Queso Manchego La Pastora,20130407,38.0,27,1026.0
Eduardo Saavedra,Jack's New England Clam Chowder,20130407,9.65,19,183.35
Eduardo Saavedra,Queso Cabrales,20130407,21.0,25,525.0
Eduardo Saavedra,Chef Anton's Gumbo Mix,20130407,21.35,31,661.85
Eduardo Saavedra,Schoggi Schokolade,20130407,43.9,38,1668.2
Eduardo Saavedra,Ikura,20130407,31.0,32,992.0
Eduardo Saavedra,Gudbrandsdalsost,20130407,36.0,44,1584.0
Eduardo Saavedra,Gula Malacca,20130407,19.45,40,778.0
Eduardo Saavedra,Chocolade,20130407,12.75,42,535.5
Eduardo Saavedra,Côte de Blaye,20130407,263.5,26,6851.0
Eduardo Saavedra,Chai,20130407,18.0,12,216.0
Eduardo Saavedra,Raclette Courdavault,20130407,55.0,25,1375.0
Eduardo Saavedra,Mishi Kobe Niku,20130407,97.0,2,194.0
Eduardo Saavedra,Northwoods Cranberry Sauce,20130407,40.0,36,1440.0
Eduardo Saavedra,Tunnbröd,20130407,9.0,43,387.0
Eduardo Saavedra,Konbu,20130407,6.0,15,90.0
Eduardo Saavedra,Genen Shouyu,20130407,15.5,49,759.5
Eduardo Saavedra,Maxilaku,20130407,20.0,27,540.0
Eduardo Saavedra,Guaraná Fantástica,20130407,4.5,32,144.0
Eduardo Saavedra,Gravad lax,20130407,26.0,27,702.0
Eduardo Saavedra,Rössle Sauerkraut,20130407,45.6,6,273.6
Eduardo Saavedra,Mozzarella di Giovanni,20130407,34.8,50,1740.0
Eduardo Saavedra,Louisiana Hot Spiced Okra,20130407,17.0,28,476.0
Eduardo Saavedra,Aniseed Syrup,20130407,10.0,4,40.0
Eduardo Saavedra,Rogede sild,20130407,9.5,27,256.5
Eduardo Saavedra,Teatime Chocolate Biscuits,20130407,9.2,12,110.4
Eduardo Saavedra,Chef Anton's Cajun Seasoning,20130407,22.0,19,418.0
Eduardo Saavedra,Tourtière,20120925,7.45,40,298.0
Eduardo Saavedra,Carnarvon Tigers,20120925,62.5,24,1500.0
Eduardo Saavedra,Maxilaku,20120925,20.0,47,940.0
Eduardo Saavedra,Zaanse koeken,20120925,9.5,22,209.0
Eduardo Saavedra,Gumbär Gummibärchen,20120925,31.23,19,593.37
Eduardo Saavedra,Laughing Lumberjack Lager,20120925,14.0,21,294.0
Eduardo Saavedra,Camembert Pierrot,20120925,34.0,33,1122.0
Eduardo Saavedra,Teatime Chocolate Biscuits,20120925,9.2,16,147.2
Eduardo Saavedra,Perth Pasties,20120925,32.8,11,360.8
Eduardo Saavedra,Pâté chinois,20120925,24.0,42,1008.0
Eduardo Saavedra,Gula Malacca,20120925,19.45,38,739.1
Eduardo Saavedra,Escargots de Bourgogne,20120925,13.25,19,251.75
Eduardo Saavedra,Gnocchi di nonna Alice,20120925,38.0,2,76.0
Eduardo Saavedra,Queso Cabrales,20120925,21.0,7,147.0
Eduardo Saavedra,Genen Shouyu,20120925,15.5,25,387.5
Eduardo Saavedra,Tunnbröd,20120925,9.0,2,18.0
Eduardo Saavedra,Boston Crab Meat,20120925,18.4,32,588.8
Eduardo Saavedra,Gorgonzola Telino,20120925,12.5,20,250.0
Eduardo Saavedra,Louisiana Fiery Hot Pepper Sauce,20120925,21.05,37,778.85
Eduardo Saavedra,Rhönbräu Klosterbier,20120925,7.75,36,279.0
Eduardo Saavedra,Valkoinen suklaa,20120925,16.25,28,455.0
Eduardo Saavedra,Outback Lager,20120925,15.0,49,735.0
Eduardo Saavedra,Grandma's Boysenberry Spread,20120925,25.0,48,1200.0
Eduardo Saavedra,Uncle Bob's Organic Dried Pears,20120925,30.0,21,630.0
Eduardo Saavedra,Vegie-spread,20120925,43.9,42,1843.8
Eduardo Saavedra,Raclette Courdavault,20120925,55.0,24,1320.0
Eduardo Saavedra,Geitost,20120925,2.5,42,105.0
Eduardo Saavedra,Tarte au sucre,20120925,49.3,11,542.3
Eduardo Saavedra,Gravad lax,20120925,26.0,1,26.0
Eduardo Saavedra,Alice Mutton,20120925,39.0,8,312.0
Eduardo Saavedra,Guaraná Fantástica,20120925,4.5,14,63.0
Eduardo Saavedra,Schoggi Schokolade,20120925,43.9,42,1843.8
Eduardo Saavedra,Mishi Kobe Niku,20120925,97.0,40,3880.0
Eduardo Saavedra,Queso Manchego La Pastora,20120925,38.0,18,684.0
Eduardo Saavedra,Côte de Blaye,20120925,263.5,40,10540.0
Eduardo Saavedra,Northwoods Cranberry Sauce,20120925,40.0,1,40.0
Eduardo Saavedra,Mascarpone Fabioli,20120925,32.0,37,1184.0
Eduardo Saavedra,Sasquatch Ale,20120925,14.0,7,98.0
Eduardo Saavedra,Gustaf's Knäckebröd,20120925,21.0,48,1008.0
Eduardo Saavedra,Wimmers gute Semmelknödel,20120925,33.25,49,1629.25
Eduardo Saavedra,Sir Rodney's Scones,20120925,10.0,14,140.0
Eduardo Saavedra,Mozzarella di Giovanni,20120925,34.8,48,1670.4
Eduardo Saavedra,Inlagd Sill,20120925,19.0,24,456.0
Eduardo Saavedra,Chai,20120925,18.0,2,36.0
Eduardo Saavedra,Singaporean Hokkien Fried Mee,20120925,14.0,17,238.0
Eduardo Saavedra,Steeleye Stout,20120925,18.0,29,522.0
Eduardo Saavedra,Jack's New England Clam Chowder,20120925,9.65,4,38.6
Eduardo Saavedra,Manjimup Dried Apples,20120925,53.0,45,2385.0
Eduardo Saavedra,Ikura,20120925,31.0,25,775.0
Eduardo Saavedra,Rössle Sauerkraut,20120925,45.6,19,866.4
Eduardo Saavedra,Chef Anton's Cajun Seasoning,20120925,22.0,27,594.0
Eduardo Saavedra,Louisiana Hot Spiced Okra,20120925,17.0,43,731.0
Eduardo Saavedra,Sirop d'érable,20120925,28.5,2,57.0
Eduardo Saavedra,Filo Mix,20120925,7.0,7,49.0
Eduardo Saavedra,Scottish Longbreads,20120925,12.5,23,287.5
Eduardo Saavedra,Konbu,20120925,6.0,22,132.0
Eduardo Saavedra,NuNuCa Nuß-Nougat-Creme,20120925,14.0,32,448.0
Eduardo Saavedra,Lakkalikööri,20120925,18.0,6,108.0
Eduardo Saavedra,Nord-Ost Matjeshering,20120925,25.89,26,673.14
Eduardo Saavedra,Original Frankfurter grüne Soße,20120925,13.0,7,91.0
Eduardo Saavedra,Thüringer Rostbratwurst,20120925,123.79,12,1485.48
Eduardo Saavedra,Chang,20120925,19.0,45,855.0
Eduardo Saavedra,Spegesild,20130727,12.0,14,168.0
Eduardo Saavedra,Singaporean Hokkien Fried Mee,20130727,14.0,20,280.0
Eduardo Saavedra,Genen Shouyu,20130727,15.5,18,279.0
Eduardo Saavedra,Northwoods Cranberry Sauce,20130727,40.0,33,1320.0
Eduardo Saavedra,Aniseed Syrup,20130727,10.0,38,380.0
Eduardo Saavedra,Manjimup Dried Apples,20130727,53.0,49,2597.0
Eduardo Saavedra,Ikura,20130727,31.0,42,1302.0
Eduardo Saavedra,Rhönbräu Klosterbier,20130727,7.75,50,387.5
Eduardo Saavedra,Queso Cabrales,20130727,21.0,43,903.0
Eduardo Saavedra,Rogede sild,20130727,9.5,3,28.5
Eduardo Saavedra,Sir Rodney's Scones,20130727,10.0,17,170.0
Eduardo Saavedra,NuNuCa Nuß-Nougat-Creme,20130727,14.0,41,574.0
Eduardo Saavedra,Chef Anton's Cajun Seasoning,20130727,22.0,12,264.0
Eduardo Saavedra,Zaanse koeken,20130727,9.5,44,418.0
Eduardo Saavedra,Chartreuse verte,20130727,18.0,29,522.0
Eduardo Saavedra,Côte de Blaye,20130727,263.5,3,790.5
Eduardo Saavedra,Gustaf's Knäckebröd,20130727,21.0,30,630.0
Eduardo Saavedra,Flotemysost,20130727,21.5,6,129.0
Eduardo Saavedra,Guaraná Fantástica,20130727,4.5,31,139.5
Eduardo Saavedra,Konbu,20130727,6.0,27,162.0
Eduardo Saavedra,Gula Malacca,20130727,19.45,18,350.1
Eduardo Saavedra,Louisiana Fiery Hot Pepper Sauce,20130727,21.05,12,252.6
Eduardo Saavedra,Röd Kaviar,20130727,15.0,12,180.0
Eduardo Saavedra,Carnarvon Tigers,20130727,62.5,40,2500.0
Eduardo Saavedra,Sirop d'érable,20130727,28.5,27,769.5
Eduardo Saavedra,Ravioli Angelo,20130727,19.5,20,390.0
Eduardo Saavedra,Mascarpone Fabioli,20130727,32.0,47,1504.0
Eduardo Saavedra,Chang,20130727,19.0,1,19.0
Eduardo Saavedra,Rössle Sauerkraut,20130727,45.6,39,1778.4
Eduardo Saavedra,Gnocchi di nonna Alice,20130727,38.0,13,494.0
Eduardo Saavedra,Teatime Chocolate Biscuits,20130727,9.2,9,82.8
Eduardo Saavedra,Scottish Longbreads,20130727,12.5,28,350.0
Eduardo Saavedra,Queso Manchego La Pastora,20130727,38.0,45,1710.0
Eduardo Saavedra,Maxilaku,20130727,20.0,22,440.0
Eduardo Saavedra,Pavlova,20130727,17.45,9,157.05
Eduardo Saavedra,Raclette Courdavault,20130727,55.0,1,55.0
Eduardo Saavedra,Chef Anton's Gumbo Mix,20130727,21.35,44,939.4
Eduardo Saavedra,Perth Pasties,20130727,32.8,8,262.4
Eduardo Saavedra,Sasquatch Ale,20130727,14.0,34,476.0
Eduardo Saavedra,Boston Crab Meat,20130727,18.4,1,18.4
Eduardo Saavedra,Wimmers gute Semmelknödel,20130727,33.25,4,133.0
Eduardo Saavedra,Inlagd Sill,20130727,19.0,50,950.0
Eduardo Saavedra,Laughing Lumberjack Lager,20130727,14.0,5,70.0
Eduardo Saavedra,Alice Mutton,20130727,39.0,5,195.0
Eduardo Saavedra,Gravad lax,20130727,26.0,44,1144.0
Eduardo Saavedra,Grandma's Boysenberry Spread,20130727,25.0,39,975.0
Eduardo Saavedra,Jack's New England Clam Chowder,20130727,9.65,48,463.2
Eduardo Saavedra,Mishi Kobe Niku,20130727,97.0,6,582.0
Eduardo Saavedra,Tofu,20130727,23.25,14,325.5
Eduardo Saavedra,Longlife Tofu,20130727,10.0,7,70.0
Eduardo Saavedra,Schoggi Schokolade,20130727,43.9,9,395.1
Eduardo Saavedra,Ipoh Coffee,20130727,46.0,2,92.0
Eduardo Saavedra,Geitost,20130727,2.5,36,90.0
Eduardo Saavedra,Sir Rodney's Marmalade,20130727,81.0,23,1863.0
Eduardo Saavedra,Steeleye Stout,20130727,18.0,14,252.0
Eduardo Saavedra,Gudbrandsdalsost,20130727,36.0,39,1404.0
Eduardo Saavedra,Gorgonzola Telino,20130727,12.5,50,625.0
Eduardo Saavedra,Mozzarella di Giovanni,20130727,34.8,45,1566.0
Eduardo Saavedra,Louisiana Hot Spiced Okra,20130727,17.0,49,833.0
Eduardo Saavedra,Escargots de Bourgogne,20130727,13.25,40,530.0
Eduardo Saavedra,Original Frankfurter grüne Soße,20130727,13.0,17,221.0
Eduardo Saavedra,Valkoinen suklaa,20130727,16.25,33,536.25
Eduardo Saavedra,Chocolade,20130727,12.75,14,178.5
Eduardo Saavedra,Tourtière,20130727,7.45,22,163.9
Eduardo Saavedra,Tarte au sucre,20130727,49.3,10,493.0
Eduardo Saavedra,Vegie-spread,20130727,43.9,20,878.0
Eduardo Saavedra,Camembert Pierrot,20130727,34.0,36,1224.0
Eduardo Saavedra,Gumbär Gummibärchen,20130727,31.23,20,624.6
Eduardo Saavedra,Lakkalikööri,20130727,18.0,27,486.0
Eduardo Saavedra,Gumbär Gummibärchen,20121212,31.23,43,1342.89
Eduardo Saavedra,Aniseed Syrup,20121212,10.0,48,480.0
Eduardo Saavedra,Sir Rodney's Marmalade,20121212,81.0,7,567.0
Eduardo Saavedra,Maxilaku,20121212,20.0,44,880.0
Eduardo Saavedra,Northwoods Cranberry Sauce,20121212,40.0,1,40.0
Eduardo Saavedra,Rhönbräu Klosterbier,20121212,7.75,11,85.25
Eduardo Saavedra,Steeleye Stout,20121212,18.0,50,900.0
Eduardo Saavedra,Mozzarella di Giovanni,20121212,34.8,41,1426.8
Eduardo Saavedra,Gustaf's Knäckebröd,20121212,21.0,25,525.0
Eduardo Saavedra,Filo Mix,20121212,7.0,50,350.0
Eduardo Saavedra,Côte de Blaye,20121212,263.5,9,2371.5
Eduardo Saavedra,Louisiana Hot Spiced Okra,20121212,17.0,14,238.0
Eduardo Saavedra,Chef Anton's Gumbo Mix,20121212,21.35,11,234.85
Eduardo Saavedra,Chartreuse verte,20121212,18.0,35,630.0
Eduardo Saavedra,Chocolade,20121212,12.75,3,38.25
Eduardo Saavedra,Mascarpone Fabioli,20121212,32.0,12,384.0
Eduardo Saavedra,Sasquatch Ale,20121212,14.0,48,672.0
Eduardo Saavedra,Pavlova,20121212,17.45,5,87.25
Eduardo Saavedra,Uncle Bob's Organic Dried Pears,20121212,30.0,46,1380.0
Eduardo Saavedra,Gorgonzola Telino,20121212,12.5,5,62.5
Eduardo Saavedra,Tunnbröd,20121212,9.0,30,270.0
Eduardo Saavedra,Gnocchi di nonna Alice,20121212,38.0,5,190.0
Eduardo Saavedra,Tofu,20121212,23.25,19,441.75
Eduardo Saavedra,Chang,20121212,19.0,36,684.0
Eduardo Saavedra,Konbu,20121212,6.0,46,276.0
Eduardo Saavedra,Guaraná Fantástica,20121212,4.5,6,27.0
Eduardo Saavedra,Chai,20121212,18.0,25,450.0
Eduardo Saavedra,Boston Crab Meat,20130617,18.4,8,147.2
Eduardo Saavedra,Louisiana Fiery Hot Pepper Sauce,20130617,21.05,6,126.3
Eduardo Saavedra,Pâté chinois,20130617,24.0,30,720.0
Eduardo Saavedra,Chai,20130617,18.0,9,162.0
Eduardo Saavedra,Geitost,20130617,2.5,24,60.0
Eduardo Saavedra,Röd Kaviar,20130617,15.0,44,660.0
Eduardo Saavedra,Gorgonzola Telino,20130617,12.5,43,537.5
Eduardo Saavedra,Gudbrandsdalsost,20130617,36.0,30,1080.0
Eduardo Saavedra,Queso Manchego La Pastora,20130617,38.0,49,1862.0
Eduardo Saavedra,Filo Mix,20130617,7.0,16,112.0
Eduardo Saavedra,Sasquatch Ale,20130617,14.0,34,476.0
Eduardo Saavedra,Chef Anton's Gumbo Mix,20130617,21.35,48,1024.8
Eduardo Saavedra,Chef Anton's Cajun Seasoning,20130617,22.0,25,550.0
Eduardo Saavedra,Uncle Bob's Organic Dried Pears,20130617,30.0,48,1440.0
Eduardo Saavedra,Gravad lax,20130617,26.0,21,546.0
Eduardo Saavedra,Gnocchi di nonna Alice,20130617,38.0,29,1102.0
Eduardo Saavedra,Gumbär Gummibärchen,20130617,31.23,7,218.61
Eduardo Saavedra,Perth Pasties,20130617,32.8,25,820.0
Eduardo Saavedra,Original Frankfurter grüne Soße,20130617,13.0,37,481.0
Eduardo Saavedra,Grandma's Boysenberry Spread,20130617,25.0,26,650.0
Eduardo Saavedra,Jack's New England Clam Chowder,20130617,9.65,29,279.85
Eduardo Saavedra,Mozzarella di Giovanni,20130617,34.8,10,348.0
Eduardo Saavedra,Teatime Chocolate Biscuits,20130617,9.2,50,460.0
Eduardo Saavedra,NuNuCa Nuß-Nougat-Creme,20130617,14.0,38,532.0
Eduardo Saavedra,Alice Mutton,20130617,39.0,39,1521.0
Eduardo Saavedra,Tofu,20130617,23.25,21,488.25
Eduardo Saavedra,Lakkalikööri,20130617,18.0,42,756.0
Eduardo Saavedra,Gula Malacca,20130617,19.45,16,311.2
Eduardo Saavedra,Tarte au sucre,20130617,49.3,43,2119.9
Eduardo Saavedra,Aniseed Syrup,20130617,10.0,43,430.0
Eduardo Saavedra,Escargots de Bourgogne,20130617,13.25,9,119.25
Eduardo Saavedra,Steeleye Stout,20130617,18.0,25,450.0
Eduardo Saavedra,Camembert Pierrot,20130617,34.0,34,1156.0
Eduardo Saavedra,Rössle Sauerkraut,20130617,45.6,36,1641.6
Eduardo Saavedra,Côte de Blaye,20130617,263.5,30,7905.0
Eduardo Saavedra,Louisiana Hot Spiced Okra,20130617,17.0,15,255.0
Eduardo Saavedra,Konbu,20130617,6.0,39,234.0
Eduardo Saavedra,Ravioli Angelo,20130617,19.5,43,838.5
Eduardo Saavedra,Carnarvon Tigers,20130617,62.5,3,187.5
Eduardo Saavedra,Pavlova,20130617,17.45,17,296.65
Eduardo Saavedra,Longlife Tofu,20130617,10.0,40,400.0
Eduardo Saavedra,Flotemysost,20130617,21.5,16,344.0
Eduardo Saavedra,Chang,20130617,19.0,24,456.0
Eduardo Saavedra,Thüringer Rostbratwurst,20130617,123.79,4,495.16
Eduardo Saavedra,Sir Rodney's Marmalade,20130617,81.0,33,2673.0
Eduardo Saavedra,Valkoinen suklaa,20130617,16.25,48,780.0
Eduardo Saavedra,Sir Rodney's Scones,20130617,10.0,27,270.0
Eduardo Saavedra,Spegesild,20130617,12.0,1,12.0
Eduardo Saavedra,Raclette Courdavault,20130617,55.0,11,605.0
Eduardo Saavedra,Ikura,20130617,31.0,17,527.0
Eduardo Saavedra,Inlagd Sill,20130617,19.0,46,874.0
Eduardo Saavedra,Mishi Kobe Niku,20130617,97.0,11,1067.0
Eduardo Saavedra,Guaraná Fantástica,20130617,4.5,12,54.0
Eduardo Saavedra,Chocolade,20130617,12.75,9,114.75
Eduardo Saavedra,Manjimup Dried Apples,20130617,53.0,32,1696.0
Eduardo Saavedra,Northwoods Cranberry Sauce,20130617,40.0,2,80.0
Eduardo Saavedra,Mascarpone Fabioli,20130617,32.0,30,960.0
Eduardo Saavedra,Ipoh Coffee,20130617,46.0,16,736.0
Eduardo Saavedra,Rhönbräu Klosterbier,20130617,7.75,28,217.0
Eduardo Saavedra,Zaanse koeken,20130617,9.5,47,446.5
Eduardo Saavedra,Laughing Lumberjack Lager,20130617,14.0,6,84.0
Eduardo Saavedra,Nord-Ost Matjeshering,20130617,25.89,34,880.26
Eduardo Saavedra,Genen Shouyu,20130617,15.5,2,31.0
Eduardo Saavedra,Scottish Longbreads,20130617,12.5,32,400.0
Eduardo Saavedra,Chartreuse verte,20130617,18.0,23,414.0
Eduardo Saavedra,Tourtière,20130617,7.45,7,52.15
Eduardo Saavedra,Wimmers gute Semmelknödel,20130617,33.25,19,631.75
Eduardo Saavedra,Queso Cabrales,20130617,21.0,26,546.0
Eduardo Saavedra,Raclette Courdavault,20151120,55.0,24,1320.0
Eduardo Saavedra,Outback Lager,20151120,15.0,25,375.0
Eduardo Saavedra,Röd Kaviar,20151120,15.0,4,60.0
Eduardo Saavedra,NuNuCa Nuß-Nougat-Creme,20151120,14.0,23,322.0
Eduardo Saavedra,Singaporean Hokkien Fried Mee,20151120,14.0,48,672.0
Eduardo Saavedra,Inlagd Sill,20151120,19.0,5,95.0
Eduardo Saavedra,Gravad lax,20151120,26.0,36,936.0
Eduardo Saavedra,Mascarpone Fabioli,20151120,32.0,6,192.0
Eduardo Saavedra,Spegesild,20151120,12.0,30,360.0
Eduardo Saavedra,Rogede sild,20151120,9.5,8,76.0
Eduardo Saavedra,Pavlova,20151120,17.45,5,87.25
Eduardo Saavedra,Schoggi Schokolade,20151120,43.9,20,878.0
Eduardo Saavedra,Gorgonzola Telino,20151120,12.5,23,287.5
Eduardo Saavedra,Geitost,20151120,2.5,46,115.0
Eduardo Saavedra,Genen Shouyu,20151120,15.5,46,713.0
Eduardo Saavedra,Côte de Blaye,20151120,263.5,13,3425.5
Eduardo Saavedra,Mishi Kobe Niku,20151120,97.0,33,3201.0
Eduardo Saavedra,Aniseed Syrup,20151120,10.0,9,90.0
Eduardo Saavedra,Scottish Longbreads,20151120,12.5,31,387.5
Eduardo Saavedra,Sasquatch Ale,20151120,14.0,6,84.0
Eduardo Saavedra,Guaraná Fantástica,20151120,4.5,3,13.5
Eduardo Saavedra,Zaanse koeken,20151120,9.5,43,408.5
Eduardo Saavedra,Louisiana Hot Spiced Okra,20151120,17.0,34,578.0
Eduardo Saavedra,Steeleye Stout,20151120,18.0,7,126.0
Eduardo Saavedra,Sir Rodney's Scones,20151120,10.0,34,340.0
Eduardo Saavedra,Grandma's Boysenberry Spread,20151120,25.0,17,425.0
Eduardo Saavedra,Tourtière,20151120,7.45,18,134.1
Eduardo Saavedra,Gnocchi di nonna Alice,20151120,38.0,17,646.0
Eduardo Saavedra,Tarte au sucre,20151120,49.3,6,295.8
Eduardo Saavedra,Flotemysost,20151120,21.5,35,752.5
Eduardo Saavedra,Lakkalikööri,20151120,18.0,41,738.0
Eduardo Saavedra,Tofu,20151120,23.25,49,1139.25
Eduardo Saavedra,Carnarvon Tigers,20151120,62.5,17,1062.5
Eduardo Saavedra,Perth Pasties,20151120,32.8,35,1148.0
Eduardo Saavedra,Valkoinen suklaa,20151120,16.25,18,292.5
Eduardo Saavedra,Camembert Pierrot,20151120,34.0,28,952.0
Eduardo Saavedra,Ravioli Angelo,20151120,19.5,46,897.0
Eduardo Saavedra,Longlife Tofu,20151120,10.0,37,370.0
Eduardo Saavedra,Rössle Sauerkraut,20151120,45.6,20,912.0
Eduardo Saavedra,Chef Anton's Cajun Seasoning,20151120,22.0,4,88.0
Eduardo Saavedra,Chef Anton's Gumbo Mix,20151120,21.35,7,149.45
Eduardo Saavedra,Escargots de Bourgogne,20151120,13.25,17,225.25
Eduardo Saavedra,Teatime Chocolate Biscuits,20151120,9.2,19,174.8
Eduardo Saavedra,Chocolade,20151120,12.75,11,140.25
Eduardo Saavedra,Konbu,20151120,6.0,1,6.0
Eduardo Saavedra,Vegie-spread,20151120,43.9,11,482.9
Eduardo Saavedra,Ikura,20151120,31.0,38,1178.0
Eduardo Saavedra,Mozzarella di Giovanni,20151120,34.8,35,1218.0
Eduardo Saavedra,Laughing Lumberjack Lager,20151120,14.0,32,448.0
Eduardo Saavedra,Jack's New England Clam Chowder,20151120,9.65,28,270.2
Eduardo Saavedra,Gula Malacca,20151120,19.45,29,564.05
Eduardo Saavedra,Original Frankfurter grüne Soße,20151120,13.0,6,78.0
Eduardo Saavedra,Gumbär Gummibärchen,20151120,31.23,32,999.36
Eduardo Saavedra,Queso Manchego La Pastora,20151120,38.0,28,1064.0
Eduardo Saavedra,Louisiana Fiery Hot Pepper Sauce,20151120,21.05,20,421.0
Eduardo Saavedra,Maxilaku,20151120,20.0,10,200.0
Eduardo Saavedra,Ipoh Coffee,20151120,46.0,39,1794.0
Eduardo Saavedra,Filo Mix,20151120,7.0,9,63.0
Eduardo Saavedra,Thüringer Rostbratwurst,20151120,123.79,35,4332.65
Eduardo Saavedra,Boston Crab Meat,20151120,18.4,3,55.2
Eduardo Saavedra,Pâté chinois,20150724,24.0,31,744.0
Eduardo Saavedra,Spegesild,20150724,12.0,32,384.0
Eduardo Saavedra,Vegie-spread,20150724,43.9,16,702.4
Eduardo Saavedra,Mozzarella di Giovanni,20150724,34.8,41,1426.8
Eduardo Saavedra,Chai,20150724,18.0,42,756.0
Eduardo Saavedra,Thüringer Rostbratwurst,20150724,123.79,47,5818.13
Eduardo Saavedra,Gustaf's Knäckebröd,20150724,21.0,33,693.0
Eduardo Saavedra,Louisiana Fiery Hot Pepper Sauce,20150724,21.05,24,505.2
Eduardo Saavedra,Pavlova,20150724,17.45,14,244.3
Eduardo Saavedra,Rhönbräu Klosterbier,20150724,7.75,1,7.75
Eduardo Saavedra,Chang,20150724,19.0,37,703.0
Eduardo Saavedra,Geitost,20150724,2.5,23,57.5
Eduardo Saavedra,Ipoh Coffee,20150724,46.0,27,1242.0
Eduardo Saavedra,Sasquatch Ale,20150724,14.0,26,364.0
Eduardo Saavedra,Schoggi Schokolade,20150724,43.9,13,570.7
Eduardo Saavedra,Tarte au sucre,20150724,49.3,33,1626.9
Eduardo Saavedra,Alice Mutton,20150724,39.0,2,78.0
Eduardo Saavedra,Scottish Longbreads,20150724,12.5,28,350.0
Eduardo Saavedra,Queso Cabrales,20150724,21.0,3,63.0
Eduardo Saavedra,Louisiana Hot Spiced Okra,20150724,17.0,32,544.0
Eduardo Saavedra,Longlife Tofu,20150724,10.0,46,460.0
Eduardo Saavedra,Laughing Lumberjack Lager,20150724,14.0,36,504.0
Eduardo Saavedra,Inlagd Sill,20150724,19.0,39,741.0
Eduardo Saavedra,Teatime Chocolate Biscuits,20150724,9.2,36,331.2
Eduardo Saavedra,Tourtière,20150724,7.45,23,171.35
Eduardo Saavedra,Sirop d'érable,20150724,28.5,18,513.0
Eduardo Saavedra,Original Frankfurter grüne Soße,20150724,13.0,13,169.0
Eduardo Saavedra,Mishi Kobe Niku,20150724,97.0,35,3395.0
Eduardo Saavedra,Camembert Pierrot,20150724,34.0,44,1496.0
Eduardo Saavedra,Zaanse koeken,20150724,9.5,20,190.0
Eduardo Saavedra,Maxilaku,20150724,20.0,13,260.0
Eduardo Saavedra,Chartreuse verte,20150724,18.0,45,810.0
Eduardo Saavedra,Guaraná Fantástica,20150724,4.5,24,108.0
Eduardo Saavedra,Rössle Sauerkraut,20150724,45.6,15,684.0
Eduardo Saavedra,Tofu,20150724,23.25,49,1139.25
Eduardo Saavedra,Gnocchi di nonna Alice,20150724,38.0,32,1216.0
Eduardo Saavedra,Ikura,20150724,31.0,14,434.0
Eduardo Saavedra,Outback Lager,20150724,15.0,32,480.0
Eduardo Saavedra,Konbu,20150724,6.0,37,222.0
Eduardo Saavedra,Perth Pasties,20150724,32.8,18,590.4
Eduardo Saavedra,Sir Rodney's Marmalade,20150724,81.0,47,3807.0
Eduardo Saavedra,Gorgonzola Telino,20150724,12.5,3,37.5
Eduardo Saavedra,Singaporean Hokkien Fried Mee,20150724,14.0,27,378.0
Eduardo Saavedra,Wimmers gute Semmelknödel,20150724,33.25,43,1429.75
Eduardo Saavedra,Gumbär Gummibärchen,20150724,31.23,22,687.06
Eduardo Saavedra,Sir Rodney's Scones,20150724,10.0,30,300.0
Eduardo Saavedra,Chef Anton's Gumbo Mix,20150724,21.35,22,469.7
Eduardo Saavedra,NuNuCa Nuß-Nougat-Creme,20150724,14.0,21,294.0
Eduardo Saavedra,Röd Kaviar,20150724,15.0,29,435.0
Eduardo Saavedra,Filo Mix,20150724,7.0,35,245.0
Eduardo Saavedra,Raclette Courdavault,20150724,55.0,42,2310.0
Eduardo Saavedra,Valkoinen suklaa,20150724,16.25,14,227.5
Eduardo Saavedra,Steeleye Stout,20150724,18.0,8,144.0
Eduardo Saavedra,Ravioli Angelo,20150724,19.5,43,838.5
Eduardo Saavedra,Côte de Blaye,20150724,263.5,46,12121.0
Eduardo Saavedra,Chef Anton's Cajun Seasoning,20150724,22.0,1,22.0
Eduardo Saavedra,Carnarvon Tigers,20150724,62.5,16,1000.0
Eduardo Saavedra,Manjimup Dried Apples,20150724,53.0,37,1961.0
Eduardo Saavedra,Grandma's Boysenberry Spread,20150724,25.0,28,700.0
Eduardo Saavedra,Uncle Bob's Organic Dried Pears,20150724,30.0,29,870.0
Eduardo Saavedra,Nord-Ost Matjeshering,20150724,25.89,11,284.79
Eduardo Saavedra,Gravad lax,20150724,26.0,50,1300.0
Eduardo Saavedra,Aniseed Syrup,20150724,10.0,9,90.0
Eduardo Saavedra,Rogede sild,20150724,9.5,16,152.0
Eduardo Saavedra,Gumbär Gummibärchen,20120910,31.23,15,468.45
Eduardo Saavedra,Guaraná Fantástica,20120910,4.5,17,76.5
Eduardo Saavedra,Geitost,20120910,2.5,20,50.0
Eduardo Saavedra,Louisiana Fiery Hot Pepper Sauce,20120910,21.05,6,126.3
Eduardo Saavedra,Zaanse koeken,20120910,9.5,33,313.5
Eduardo Saavedra,Spegesild,20120910,12.0,8,96.0
