Name,ProductName,OrderDate,ProductUnitPrice,QuantityOrdered,Total
Alejandra Camino,Gudbrandsdalsost,20141010,36.0,32,1152.0
Alejandra Camino,Queso Manchego La Pastora,20141010,38.0,6,228.0
Alejandra Camino,Inlagd Sill,20141010,19.0,14,266.0
Alejandra Camino,Louisiana Fiery Hot Pepper Sauce,20141010,21.05,5,105.25
Alejandra Camino,Konbu,20141010,6.0,8,48.0
Alejandra Camino,Rogede sild,20141010,9.5,30,285.0
Alejandra Camino,Tourtière,20141010,7.45,28,208.6
Alejandra Camino,Rössle Sauerkraut,20141010,45.6,17,775.2
Alejandra Camino,Gumbär Gummibärchen,20141010,31.23,49,1530.27
Alejandra Camino,Scottish Longbreads,20141010,12.5,17,212.5
Alejandra Camino,Lakkalikööri,20141010,18.0,13,234.0
Alejandra Camino,Pâté chinois,20141010,24.0,30,720.0
Alejandra Camino,Singaporean Hokkien Fried Mee,20141010,14.0,37,518.0
Alejandra Camino,Chef Anton's Cajun Seasoning,20141010,22.0,50,1100.0
Alejandra Camino,Maxilaku,20131110,20.0,19,380.0
Alejandra Camino,Chartreuse verte,20131110,18.0,47,846.0
Alejandra Camino,Genen Shouyu,20131110,15.5,34,527.0
Alejandra Camino,Tofu,20131110,23.25,6,139.5
Alejandra Camino,Côte de Blaye,20131110,263.5,15,3952.5
Alejandra Camino,Raclette Courdavault,20131110,55.0,1,55.0
Alejandra Camino,Chang,20131110,19.0,43,817.0
Alejandra Camino,Outback Lager,20131110,15.0,5,75.0
Alejandra Camino,Geitost,20131110,2.5,45,112.5
Alejandra Camino,Rogede sild,20131110,9.5,11,104.5
Alejandra Camino,Steeleye Stout,20131110,18.0,4,72.0
Alejandra Camino,Mishi Kobe Niku,20131110,97.0,30,2910.0
Alejandra Camino,Mozzarella di Giovanni,20131110,34.8,40,1392.0
Alejandra Camino,Escargots de Bourgogne,20131110,13.25,26,344.5
Alejandra Camino,Gudbrandsdalsost,20131110,36.0,6,216.0
Alejandra Camino,Tarte au sucre,20131110,49.3,5,246.5
Alejandra Camino,Chef Anton's Gumbo Mix,20131110,21.35,2,42.7
Alejandra Camino,Laughing Lumberjack Lager,20131110,14.0,14,196.0
Alejandra Camino,Queso Manchego La Pastora,20131110,38.0,1,38.0
Alejandra Camino,Pâté chinois,20131110,24.0,5,120.0
Alejandra Camino,Aniseed Syrup,20131110,10.0,38,380.0
Alejandra Camino,Spegesild,20131110,12.0,1,12.0
Alejandra Camino,Rhönbräu Klosterbier,20131110,7.75,19,147.25
Alejandra Camino,Gravad lax,20131110,26.0,4,104.0
Alejandra Camino,Manjimup Dried Apples,20131110,53.0,39,2067.0
Alejandra Camino,Flotemysost,20131110,21.5,23,494.5
Alejandra Camino,Ipoh Coffee,20131110,46.0,20,920.0
Alejandra Camino,Chocolade,20131110,12.75,24,306.0
Alejandra Camino,Chai,20131110,18.0,24,432.0
Alejandra Camino,Louisiana Fiery Hot Pepper Sauce,20131110,21.05,46,968.3
Alejandra Camino,Wimmers gute Semmelknödel,20131110,33.25,25,831.25
Alejandra Camino,Camembert Pierrot,20131110,34.0,23,782.0
Alejandra Camino,Guaraná Fantástica,20131110,4.5,24,108.0
Alejandra Camino,Ikura,20131110,31.0,28,868.0
Alejandra Camino,Thüringer Rostbratwurst,20131110,123.79,14,1733.06
Alejandra Camino,Nord-Ost Matjeshering,20131110,25.89,38,983.82
Alejandra Camino,Sirop d'érable,20131110,28.5,37,1054.5
Alejandra Camino,NuNuCa Nuß-Nougat-Creme,20131110,14.0,5,70.0
Alejandra Camino,Alice Mutton,20131110,39.0,37,1443.0
Alejandra Camino,Grandma's Boysenberry Spread,20131110,25.0,41,1025.0
Alejandra Camino,Longlife Tofu,20131110,10.0,48,480.0
Alejandra Camino,Konbu,20131110,6.0,41,246.0
Alejandra Camino,Röd Kaviar,20131110,15.0,14,210.0
Alejandra Camino,Uncle Bob's Organic Dried Pears,20131110,30.0,13,390.0
Alejandra Camino,Sir Rodney's Scones,20131110,10.0,40,400.0
Alejandra Camino,Gumbär Gummibärchen,20131110,31.23,9,281.07
Alejandra Camino,Tourtière,20131110,7.45,43,320.35
Alejandra Camino,Singaporean Hokkien Fried Mee,20131110,14.0,40,560.0
Alejandra Camino,Perth Pasties,20131110,32.8,38,1246.4
Alejandra Camino,Original Frankfurter grüne Soße,20131110,13.0,40,520.0
Alejandra Camino,Gorgonzola Telino,20131110,12.5,43,537.5
Alejandra Camino,Sasquatch Ale,20131110,14.0,48,672.0
Alejandra Camino,Chef Anton's Cajun Seasoning,20131110,22.0,24,528.0
Alejandra Camino,Jack's New England Clam Chowder,20131110,9.65,18,173.7
Alejandra Camino,Louisiana Hot Spiced Okra,20131110,17.0,31,527.0
Alejandra Camino,Boston Crab Meat,20131110,18.4,20,368.0
Alejandra Camino,Sir Rodney's Marmalade,20131110,81.0,44,3564.0
Alejandra Camino,Pavlova,20131110,17.45,43,750.35
Alejandra Camino,Queso Cabrales,20131110,21.0,23,483.0
Alejandra Camino,Lakkalikööri,20131110,18.0,24,432.0
Alejandra Camino,Tunnbröd,20131110,9.0,12,108.0
Alejandra Camino,Gnocchi di nonna Alice,20131110,38.0,48,1824.0
Alejandra Camino,Vegie-spread,20131110,43.9,36,1580.4
Alejandra Camino,Ravioli Angelo,20131110,19.5,35,682.5
Alejandra Camino,Gustaf's Knäckebröd,20131110,21.0,50,1050.0
Alejandra Camino,Valkoinen suklaa,20131110,16.25,20,325.0
Alejandra Camino,Schoggi Schokolade,20131110,43.9,1,43.9
Alejandra Camino,Inlagd Sill,20131110,19.0,12,228.0
Alejandra Camino,Carnarvon Tigers,20131110,62.5,31,1937.5
Alejandra Camino,Zaanse koeken,20131110,9.5,42,399.0
Alejandra Camino,Zaanse koeken,20150815,9.5,31,294.5
Alejandra Camino,Louisiana Fiery Hot Pepper Sauce,20150815,21.05,39,820.95
Alejandra Camino,Valkoinen suklaa,20150815,16.25,23,373.75
Alejandra Camino,Guaraná Fantástica,20150815,4.5,30,135.0
Alejandra Camino,Chai,20150815,18.0,7,126.0
Alejandra Camino,Jack's New England Clam Chowder,20150815,9.65,19,183.35
Alejandra Camino,Wimmers gute Semmelknödel,20150815,33.25,2,66.5
Alejandra Camino,Tunnbröd,20150815,9.0,40,360.0
Alejandra Camino,Flotemysost,20150815,21.5,21,451.5
Alejandra Camino,Chef Anton's Gumbo Mix,20150815,21.35,34,725.9
Alejandra Camino,Pâté chinois,20150815,24.0,2,48.0
Alejandra Camino,Queso Manchego La Pastora,20150815,38.0,41,1558.0
Alejandra Camino,Louisiana Hot Spiced Okra,20150815,17.0,26,442.0
Alejandra Camino,Tourtière,20150815,7.45,25,186.25
Alejandra Camino,Ikura,20150815,31.0,49,1519.0
Alejandra Camino,Gorgonzola Telino,20150815,12.5,11,137.5
Alejandra Camino,Longlife Tofu,20150815,10.0,39,390.0
Alejandra Camino,Manjimup Dried Apples,20150815,53.0,45,2385.0
Alejandra Camino,Rhönbräu Klosterbier,20150815,7.75,35,271.25
Alejandra Camino,Raclette Courdavault,20150815,55.0,20,1100.0
Alejandra Camino,Ipoh Coffee,20150815,46.0,14,644.0
Alejandra Camino,Northwoods Cranberry Sauce,20150815,40.0,43,1720.0
Alejandra Camino,Boston Crab Meat,20150815,18.4,13,239.2
Alejandra Camino,Carnarvon Tigers,20150815,62.5,13,812.5
Alejandra Camino,Pavlova,20150815,17.45,12,209.4
Alejandra Camino,Scottish Longbreads,20150815,12.5,5,62.5
Alejandra Camino,Gustaf's Knäckebröd,20150815,21.0,27,567.0
Alejandra Camino,Sir Rodney's Scones,20150815,10.0,18,180.0
Alejandra Camino,Perth Pasties,20150815,32.8,27,885.6
Alejandra Camino,Uncle Bob's Organic Dried Pears,20150815,30.0,43,1290.0
Alejandra Camino,Mishi Kobe Niku,20150815,97.0,31,3007.0
Alejandra Camino,Sirop d'érable,20150815,28.5,39,1111.5
Alejandra Camino,Aniseed Syrup,20150815,10.0,14,140.0
Alejandra Camino,Chocolade,20150815,12.75,50,637.5
Alejandra Camino,Spegesild,20150815,12.0,23,276.0
Alejandra Camino,Konbu,20150815,6.0,49,294.0
Alejandra Camino,Chef Anton's Cajun Seasoning,20150815,22.0,38,836.0
Alejandra Camino,Tarte au sucre,20150815,49.3,35,1725.5
Alejandra Camino,Escargots de Bourgogne,20150815,13.25,28,371.0
Alejandra Camino,Mascarpone Fabioli,20150815,32.0,22,704.0
Alejandra Camino,Camembert Pierrot,20150815,34.0,48,1632.0
Alejandra Camino,Côte de Blaye,20150815,263.5,8,2108.0
Alejandra Camino,Geitost,20150815,2.5,17,42.5
Alejandra Camino,Grandma's Boysenberry Spread,20150815,25.0,3,75.0
Alejandra Camino,Chartreuse verte,20150815,18.0,9,162.0
Alejandra Camino,NuNuCa Nuß-Nougat-Creme,20150815,14.0,38,532.0
Alejandra Camino,Nord-Ost Matjeshering,20150815,25.89,35,906.15
Alejandra Camino,Lakkalikööri,20150815,18.0,48,864.0
Alejandra Camino,Gnocchi di nonna Alice,20150815,38.0,19,722.0
Alejandra Camino,Inlagd Sill,20150815,19.0,9,171.0
Alejandra Camino,Schoggi Schokolade,20150815,43.9,45,1975.5
Alejandra Camino,Singaporean Hokkien Fried Mee,20150815,14.0,13,182.0
Alejandra Camino,Sir Rodney's Marmalade,20150815,81.0,42,3402.0
Alejandra Camino,Queso Cabrales,20150815,21.0,37,777.0
Alejandra Camino,Original Frankfurter grüne Soße,20150815,13.0,7,91.0
Alejandra Camino,Steeleye Stout,20150815,18.0,16,288.0
Alejandra Camino,Outback Lager,20150815,15.0,28,420.0
Alejandra Camino,Alice Mutton,20150815,39.0,36,1404.0
Alejandra Camino,Vegie-spread,20150815,43.9,49,2151.1
Alejandra Camino,Röd Kaviar,20150815,15.0,36,540.0
Alejandra Camino,Rössle Sauerkraut,20150815,45.6,29,1322.4
Alejandra Camino,Gudbrandsdalsost,20150815,36.0,39,1404.0
Alejandra Camino,Chang,20150815,19.0,31,589.0
Alejandra Camino,Teatime Chocolate Biscuits,20150815,9.2,4,36.8
Alejandra Camino,Maxilaku,20150815,20.0,34,680.0
Alejandra Camino,Rogede sild,20150815,9.5,11,104.5
Alejandra Camino,Thüringer Rostbratwurst,20150815,123.79,39,4827.81
Alejandra Camino,Mozzarella di Giovanni,20140721,34.8,11,382.8
Alejandra Camino,Mishi Kobe Niku,20140721,97.0,15,1455.0
Alejandra Camino,Gorgonzola Telino,20140721,12.5,28,350.0
Alejandra Camino,Guaraná Fantástica,20140721,4.5,30,135.0
Alejandra Camino,Steeleye Stout,20140721,18.0,24,432.0
Alejandra Camino,Louisiana Fiery Hot Pepper Sauce,20140721,21.05,39,820.95
Alejandra Camino,Chocolade,20140721,12.75,41,522.75
Alejandra Camino,Ipoh Coffee,20140721,46.0,38,1748.0
Alejandra Camino,Ravioli Angelo,20140721,19.5,14,273.0
Alejandra Camino,Rogede sild,20140721,9.5,32,304.0
Alejandra Camino,Grandma's Boysenberry Spread,20140721,25.0,36,900.0
Alejandra Camino,Inlagd Sill,20140721,19.0,39,741.0
Alejandra Camino,Louisiana Hot Spiced Okra,20140721,17.0,20,340.0
Alejandra Camino,Gustaf's Knäckebröd,20140721,21.0,23,483.0
Alejandra Camino,Côte de Blaye,20140721,263.5,21,5533.5
Alejandra Camino,Sir Rodney's Scones,20140721,10.0,3,30.0
Alejandra Camino,Tofu,20140721,23.25,17,395.25
Alejandra Camino,Filo Mix,20140721,7.0,46,322.0
Alejandra Camino,Outback Lager,20140721,15.0,39,585.0
Alejandra Camino,Maxilaku,20140721,20.0,23,460.0
Alejandra Camino,Chang,20140721,19.0,22,418.0
Alejandra Camino,Camembert Pierrot,20140721,34.0,50,1700.0
Alejandra Camino,Zaanse koeken,20140721,9.5,1,9.5
Alejandra Camino,Gnocchi di nonna Alice,20140721,38.0,46,1748.0
Alejandra Camino,Laughing Lumberjack Lager,20140721,14.0,39,546.0
Alejandra Camino,Ikura,20140721,31.0,32,992.0
Alejandra Camino,Boston Crab Meat,20140721,18.4,5,92.0
Alejandra Camino,Pâté chinois,20140721,24.0,19,456.0
Alejandra Camino,Flotemysost,20140721,21.5,22,473.0
Alejandra Camino,Chef Anton's Gumbo Mix,20140721,21.35,8,170.8
Alejandra Camino,Original Frankfurter grüne Soße,20140721,13.0,23,299.0
Alejandra Camino,Uncle Bob's Organic Dried Pears,20140721,30.0,38,1140.0
Alejandra Camino,Raclette Courdavault,20140721,55.0,49,2695.0
Alejandra Camino,Gravad lax,20140721,26.0,43,1118.0
Alejandra Camino,Gula Malacca,20140721,19.45,13,252.85
Alejandra Camino,Escargots de Bourgogne,20140721,13.25,21,278.25
Alejandra Camino,Sir Rodney's Marmalade,20140721,81.0,5,405.0
Alejandra Camino,Vegie-spread,20140721,43.9,20,878.0
Alejandra Camino,Gumbär Gummibärchen,20140721,31.23,14,437.22
Alejandra Camino,Carnarvon Tigers,20140721,62.5,39,2437.5
Alejandra Camino,Tunnbröd,20140721,9.0,16,144.0
Alejandra Camino,Chai,20121229,18.0,34,612.0
Alejandra Camino,Aniseed Syrup,20121229,10.0,32,320.0
Alejandra Camino,Schoggi Schokolade,20121229,43.9,10,439.0
Alejandra Camino,Genen Shouyu,20121229,15.5,25,387.5
Alejandra Camino,Gravad lax,20121229,26.0,13,338.0
Alejandra Camino,Chang,20121229,19.0,48,912.0
Alejandra Camino,Northwoods Cranberry Sauce,20121229,40.0,19,760.0
Alejandra Camino,Gudbrandsdalsost,20121229,36.0,41,1476.0
Alejandra Camino,Northwoods Cranberry Sauce,20121204,40.0,30,1200.0
Alejandra Camino,Scottish Longbreads,20121204,12.5,47,587.5
Alejandra Camino,Nord-Ost Matjeshering,20121204,25.89,1,25.89
Alejandra Camino,Original Frankfurter grüne Soße,20121204,13.0,27,351.0
Alejandra Camino,Gnocchi di nonna Alice,20121204,38.0,22,836.0
Alejandra Camino,Filo Mix,20121204,7.0,26,182.0
Alejandra Camino,Jack's New England Clam Chowder,20121204,9.65,44,424.6
Alejandra Camino,Sasquatch Ale,20121204,14.0,47,658.0
Alejandra Camino,Raclette Courdavault,20121204,55.0,49,2695.0
Alejandra Camino,Alice Mutton,20121204,39.0,45,1755.0
Alejandra Camino,Geitost,20121204,2.5,33,82.5
Alejandra Camino,Chef Anton's Cajun Seasoning,20121204,22.0,39,858.0
Alejandra Camino,Manjimup Dried Apples,20121204,53.0,23,1219.0
Alejandra Camino,Guaraná Fantástica,20121204,4.5,1,4.5
Alejandra Camino,Wimmers gute Semmelknödel,20121204,33.25,11,365.75
Alejandra Camino,Inlagd Sill,20121204,19.0,6,114.0
Alejandra Camino,Gravad lax,20121204,26.0,34,884.0
Alejandra Camino,Longlife Tofu,20121204,10.0,40,400.0
Alejandra Camino,Grandma's Boysenberry Spread,20121204,25.0,50,1250.0
Alejandra Camino,Maxilaku,20121204,20.0,10,200.0
Alejandra Camino,Valkoinen suklaa,20121204,16.25,27,438.75
Alejandra Camino,Teatime Chocolate Biscuits,20121204,9.2,50,460.0
Alejandra Camino,Gustaf's Knäckebröd,20121204,21.0,46,966.0
Alejandra Camino,Tofu,20121204,23.25,19,441.75
Alejandra Camino,Sir Rodney's Marmalade,20121204,81.0,14,1134.0
Alejandra Camino,Flotemysost,20121204,21.5,25,537.5
Alejandra Camino,Gorgonzola Telino,20121204,12.5,11,137.5
Alejandra Camino,Côte de Blaye,20121204,263.5,14,3689.0
Alejandra Camino,Uncle Bob's Organic Dried Pears,20121204,30.0,29,870.0
Alejandra Camino,Gumbär Gummibärchen,20121204,31.23,12,374.76
Alejandra Camino,Chai,20121204,18.0,16,288.0
Alejandra Camino,Sir Rodney's Scones,20121204,10.0,5,50.0
Alejandra Camino,Chartreuse verte,20121204,18.0,37,666.0
Alejandra Camino,Rössle Sauerkraut,20121204,45.6,1,45.6
Alejandra Camino,Sirop d'érable,20121204,28.5,50,1425.0
Alejandra Camino,Carnarvon Tigers,20121204,62.5,50,3125.0
Alejandra Camino,Outback Lager,20121204,15.0,6,90.0
Alejandra Camino,Mascarpone Fabioli,20121204,32.0,35,1120.0
Alejandra Camino,Camembert Pierrot,20121204,34.0,30,1020.0
Alejandra Camino,Gudbrandsdalsost,20121204,36.0,3,108.0
Alejandra Camino,Chef Anton's Gumbo Mix,20121204,21.35,31,661.85
Alejandra Camino,Pavlova,20121204,17.45,2,34.9
Alejandra Camino,Rogede sild,20121204,9.5,41,389.5
Alejandra Camino,Zaanse koeken,20121204,9.5,47,446.5
Alejandra Camino,Tunnbröd,20121204,9.0,7,63.0
Alejandra Camino,Louisiana Hot Spiced Okra,20121204,17.0,16,272.0
Alejandra Camino,Konbu,20121204,6.0,31,186.0
Alejandra Camino,Tourtière,20121204,7.45,10,74.5
Alejandra Camino,Queso Cabrales,20121204,21.0,37,777.0
Alejandra Camino,Queso Manchego La Pastora,20121204,38.0,38,1444.0
Alejandra Camino,Spegesild,20121204,12.0,7,84.0
Alejandra Camino,Mozzarella di Giovanni,20121204,34.8,13,452.4
Alejandra Camino,Röd Kaviar,20121204,15.0,5,75.0
Alejandra Camino,Chang,20121204,19.0,44,836.0
Alejandra Camino,Genen Shouyu,20121204,15.5,22,341.0
Alejandra Camino,Tarte au sucre,20121204,49.3,31,1528.3
Alejandra Camino,Ravioli Angelo,20121204,19.5,15,292.5
Alejandra Camino,NuNuCa Nuß-Nougat-Creme,20121204,14.0,22,308.0
Alejandra Camino,Vegie-spread,20121204,43.9,28,1229.2
Alejandra Camino,Mishi Kobe Niku,20121204,97.0,45,4365.0
Alejandra Camino,Perth Pasties,20121204,32.8,31,1016.8
Alejandra Camino,Thüringer Rostbratwurst,20121204,123.79,33,4085.07
Alejandra Camino,Ipoh Coffee,20121204,46.0,3,138.0
Alejandra Camino,Louisiana Fiery Hot Pepper Sauce,20121204,21.05,49,1031.45
Alejandra Camino,Rhönbräu Klosterbier,20121204,7.75,4,31.0
Alejandra Camino,Pâté chinois,20121204,24.0,13,312.0
Alejandra Camino,Aniseed Syrup,20121204,10.0,23,230.0
Alejandra Camino,Schoggi Schokolade,20121204,43.9,45,1975.5
Alejandra Camino,Steeleye Stout,20121204,18.0,10,180.0
Alejandra Camino,Singaporean Hokkien Fried Mee,20121204,14.0,3,42.0
Alejandra Camino,Escargots de Bourgogne,20121204,13.25,24,318.0
Alejandra Camino,Laughing Lumberjack Lager,20121204,14.0,4,56.0
Alejandra Camino,Lakkalikööri,20121204,18.0,21,378.0
Alejandra Camino,Ikura,20121204,31.0,21,651.0
Alejandra Camino,Chef Anton's Gumbo Mix,20130402,21.35,13,277.55
Alejandra Camino,Flotemysost,20130402,21.5,24,516.0
Alejandra Camino,Inlagd Sill,20130402,19.0,30,570.0
Alejandra Camino,Chef Anton's Cajun Seasoning,20130402,22.0,36,792.0
Alejandra Camino,Louisiana Hot Spiced Okra,20130402,17.0,4,68.0
Alejandra Camino,Chang,20130402,19.0,12,228.0
Alejandra Camino,Vegie-spread,20130402,43.9,20,878.0
Alejandra Camino,Tunnbröd,20130402,9.0,35,315.0
Alejandra Camino,Guaraná Fantástica,20130402,4.5,21,94.5
Alejandra Camino,Tofu,20130402,23.25,32,744.0
Alejandra Camino,Genen Shouyu,20130402,15.5,23,356.5
Alejandra Camino,Sir Rodney's Scones,20130328,10.0,24,240.0
Alejandra Camino,Scottish Longbreads,20130328,12.5,50,625.0
Alejandra Camino,Escargots de Bourgogne,20130328,13.25,7,92.75
Alejandra Camino,Pavlova,20130328,17.45,38,663.1
Alejandra Camino,Uncle Bob's Organic Dried Pears,20130328,30.0,42,1260.0
Alejandra Camino,Jack's New England Clam Chowder,20130328,9.65,8,77.2
Alejandra Camino,Chef Anton's Cajun Seasoning,20130328,22.0,28,616.0
Alejandra Camino,Louisiana Fiery Hot Pepper Sauce,20130328,21.05,26,547.3
Alejandra Camino,Zaanse koeken,20130328,9.5,22,209.0
Alejandra Camino,NuNuCa Nuß-Nougat-Creme,20130328,14.0,5,70.0
Alejandra Camino,Manjimup Dried Apples,20130328,53.0,25,1325.0
Alejandra Camino,Pâté chinois,20130328,24.0,5,120.0
Alejandra Camino,Maxilaku,20130328,20.0,5,100.0
Alejandra Camino,Teatime Chocolate Biscuits,20130328,9.2,45,414.0
Alejandra Camino,Valkoinen suklaa,20130328,16.25,15,243.75
Alejandra Camino,Lakkalikööri,20130328,18.0,40,720.0
Alejandra Camino,Perth Pasties,20130328,32.8,21,688.8
Alejandra Camino,Tourtière,20130328,7.45,20,149.0
Alejandra Camino,Guaraná Fantástica,20130328,4.5,20,90.0
Alejandra Camino,Mozzarella di Giovanni,20130328,34.8,26,904.8
Alejandra Camino,Konbu,20130328,6.0,43,258.0
Alejandra Camino,Rogede sild,20130328,9.5,47,446.5
Alejandra Camino,Ipoh Coffee,20130328,46.0,35,1610.0
Alejandra Camino,Mishi Kobe Niku,20130328,97.0,16,1552.0
Alejandra Camino,Sirop d'érable,20130328,28.5,23,655.5
Alejandra Camino,Spegesild,20130328,12.0,19,228.0
Alejandra Camino,Röd Kaviar,20130328,15.0,6,90.0
Alejandra Camino,Gula Malacca,20130328,19.45,43,836.35
Alejandra Camino,Gudbrandsdalsost,20130328,36.0,42,1512.0
Alejandra Camino,Tarte au sucre,20130328,49.3,19,936.7
Alejandra Camino,Thüringer Rostbratwurst,20130328,123.79,8,990.32
Alejandra Camino,Alice Mutton,20130328,39.0,31,1209.0
Alejandra Camino,Camembert Pierrot,20130328,34.0,4,136.0
Alejandra Camino,Grandma's Boysenberry Spread,20130328,25.0,3,75.0
Alejandra Camino,Louisiana Hot Spiced Okra,20130328,17.0,34,578.0
Alejandra Camino,Wimmers gute Semmelknödel,20130328,33.25,48,1596.0
Alejandra Camino,Vegie-spread,20130328,43.9,10,439.0
Alejandra Camino,Côte de Blaye,20130328,263.5,33,8695.5
Alejandra Camino,Laughing Lumberjack Lager,20130328,14.0,14,196.0
Alejandra Camino,Steeleye Stout,20130328,18.0,34,612.0
Alejandra Camino,Queso Manchego La Pastora,20130328,38.0,9,342.0
Alejandra Camino,Tofu,20130328,23.25,47,1092.75
Alejandra Camino,Sasquatch Ale,20130328,14.0,21,294.0
Alejandra Camino,Original Frankfurter grüne Soße,20130328,13.0,47,611.0
Alejandra Camino,Boston Crab Meat,20130328,18.4,29,533.6
Alejandra Camino,Rhönbräu Klosterbier,20130328,7.75,33,255.75
Alejandra Camino,Raclette Courdavault,20130328,55.0,7,385.0
Alejandra Camino,Chef Anton's Gumbo Mix,20130328,21.35,20,427.0
Alejandra Camino,Schoggi Schokolade,20130328,43.9,13,570.7
Alejandra Camino,Konbu,20121023,6.0,15,90.0
Alejandra Camino,Outback Lager,20121023,15.0,50,750.0
Alejandra Camino,Boston Crab Meat,20121023,18.4,23,423.2
Alejandra Camino,Geitost,20121023,2.5,37,92.5
Alejandra Camino,Thüringer Rostbratwurst,20121023,123.79,37,4580.23
Alejandra Camino,Jack's New England Clam Chowder,20121023,9.65,5,48.25
Alejandra Camino,Nord-Ost Matjeshering,20121023,25.89,29,750.81
Alejandra Camino,Uncle Bob's Organic Dried Pears,20121023,30.0,39,1170.0
Alejandra Camino,Gudbrandsdalsost,20121023,36.0,38,1368.0
Alejandra Camino,Chartreuse verte,20121023,18.0,8,144.0
Alejandra Camino,Sir Rodney's Marmalade,20121023,81.0,22,1782.0
Alejandra Camino,Sasquatch Ale,20121023,14.0,18,252.0
Alejandra Camino,Vegie-spread,20121023,43.9,20,878.0
Alejandra Camino,Chef Anton's Cajun Seasoning,20121023,22.0,32,704.0
Alejandra Camino,Tarte au sucre,20121023,49.3,42,2070.6
Alejandra Camino,Steeleye Stout,20121023,18.0,17,306.0
Alejandra Camino,Valkoinen suklaa,20121023,16.25,3,48.75
Alejandra Camino,Filo Mix,20121023,7.0,42,294.0
Alejandra Camino,Longlife Tofu,20121023,10.0,20,200.0
Alejandra Camino,Wimmers gute Semmelknödel,20121023,33.25,16,532.0
Alejandra Camino,Maxilaku,20121023,20.0,2,40.0
Alejandra Camino,Gumbär Gummibärchen,20121023,31.23,50,1561.5
Alejandra Camino,Flotemysost,20121023,21.5,16,344.0
Alejandra Camino,Gnocchi di nonna Alice,20121023,38.0,32,1216.0
Alejandra Camino,Gorgonzola Telino,20121023,12.5,20,250.0
Alejandra Camino,Raclette Courdavault,20121023,55.0,22,1210.0
Alejandra Camino,Pavlova,20121023,17.45,16,279.2
Alejandra Camino,Chocolade,20121023,12.75,33,420.75
Alejandra Camino,Camembert Pierrot,20121023,34.0,29,986.0
Alejandra Camino,Zaanse koeken,20150419,9.5,26,247.0
Alejandra Camino,Steeleye Stout,20150419,18.0,30,540.0
Alejandra Camino,Mozzarella di Giovanni,20150419,34.8,45,1566.0
Alejandra Camino,Côte de Blaye,20150419,263.5,39,10276.5
Alejandra Camino,Manjimup Dried Apples,20150419,53.0,14,742.0
Alejandra Camino,Queso Cabrales,20150419,21.0,13,273.0
Alejandra Camino,Chocolade,20150419,12.75,20,255.0
Alejandra Camino,Rogede sild,20150419,9.5,15,142.5
Alejandra Camino,Original Frankfurter grüne Soße,20150419,13.0,14,182.0
Alejandra Camino,Röd Kaviar,20150419,15.0,34,510.0
Alejandra Camino,Pâté chinois,20150419,24.0,33,792.0
Alejandra Camino,Filo Mix,20150419,7.0,38,266.0
Alejandra Camino,Sir Rodney's Scones,20150419,10.0,8,80.0
Alejandra Camino,Inlagd Sill,20150419,19.0,17,323.0
Alejandra Camino,Mishi Kobe Niku,20150419,97.0,10,970.0
Alejandra Camino,Alice Mutton,20150419,39.0,36,1404.0
Alejandra Camino,Sir Rodney's Marmalade,20150419,81.0,46,3726.0
Alejandra Camino,Rössle Sauerkraut,20150419,45.6,43,1960.8
Alejandra Camino,Scottish Longbreads,20150419,12.5,25,312.5
Alejandra Camino,Ravioli Angelo,20150419,19.5,33,643.5
Alejandra Camino,Tunnbröd,20150419,9.0,14,126.0
Alejandra Camino,Laughing Lumberjack Lager,20150419,14.0,9,126.0
Alejandra Camino,Chartreuse verte,20150419,18.0,38,684.0
Alejandra Camino,Guaraná Fantástica,20150419,4.5,43,193.5
Alejandra Camino,Outback Lager,20150419,15.0,43,645.0
Alejandra Camino,Thüringer Rostbratwurst,20150419,123.79,6,742.74
Alejandra Camino,Nord-Ost Matjeshering,20150419,25.89,19,491.91
Alejandra Camino,Sirop d'érable,20150419,28.5,42,1197.0
Alejandra Camino,Gnocchi di nonna Alice,20150419,38.0,36,1368.0
Alejandra Camino,NuNuCa Nuß-Nougat-Creme,20150419,14.0,49,686.0
Alejandra Camino,Chef Anton's Cajun Seasoning,20150419,22.0,48,1056.0
Alejandra Camino,Wimmers gute Semmelknödel,20150419,33.25,19,631.75
Alejandra Camino,Gula Malacca,20150419,19.45,6,116.7
Alejandra Camino,Schoggi Schokolade,20150419,43.9,36,1580.4
Alejandra Camino,Rhönbräu Klosterbier,20150419,7.75,15,116.25
Alejandra Camino,Ikura,20150419,31.0,43,1333.0
Alejandra Camino,Flotemysost,20150419,21.5,12,258.0
Alejandra Camino,Ipoh Coffee,20150419,46.0,50,2300.0
Alejandra Camino,Louisiana Fiery Hot Pepper Sauce,20150419,21.05,32,673.6
Alejandra Camino,Boston Crab Meat,20150419,18.4,3,55.2
Alejandra Camino,Escargots de Bourgogne,20150419,13.25,37,490.25
Alejandra Camino,Carnarvon Tigers,20150419,62.5,39,2437.5
Alejandra Camino,Teatime Chocolate Biscuits,20150419,9.2,19,174.8
Alejandra Camino,Gorgonzola Telino,20150419,12.5,33,412.5
Alejandra Camino,Aniseed Syrup,20150419,10.0,24,240.0
Alejandra Camino,Tofu,20150419,23.25,25,581.25
Alejandra Camino,Raclette Courdavault,20150419,55.0,4,220.0
Alejandra Camino,Gustaf's Knäckebröd,20150419,21.0,6,126.0
